Geneid	../bam/americana_AG_1.bam	../bam/americana_AG_2.bam	../bam/americana_AG_3.bam	../bam/americana_carcass_1.bam	../bam/americana_carcass_2.bam	../bam/americana_carcass_3.bam	../bam/americana_EB_1.bam	../bam/americana_EB_2.bam	../bam/americana_testes_1.bam	../bam/americana_testes_2.bam	../bam/americana_testes_3.bam	../bam/DameSB_fem.bam	../bam/DameSB_mal.bam
MSTRG.14549	352	450	577	456	842	762	207	299	175	291	385	2375	5307
MSTRG.14550	0	1	0	14	7	5	0	0	0	0	0	0	16
MSTRG.14551	2	1	1	120	13	44	4	7	0	0	0	9	25
MSTRG.14552	1584	1954	1765	101	272	178	148	292	55	68	78	284	930
MSTRG.14553	3249	5330	4628	88	375	253	333	632	87	144	141	72	1944
MSTRG.14554	8	5	3	147	106	75	108	164	3	6	4	726	202
MSTRG.14555	560	557	523	860	1087	690	518	826	249	415	465	3735	2858
MSTRG.14556	1793	2185	2313	8	10	4	4	23	1	1	3	5	519
MSTRG.14557	0	2	2	0	0	0	0	30	450	493	608	0	1337
MSTRG.14558	0	0	0	1	1	0	0	1	14	3	4	0	3
MSTRG.14559	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.14560	0	0	2	133	269	349	7	1	0	0	1	176	173
MSTRG.14561	263	346	439	978	1268	1459	244	378	263	530	558	1777	3556
MSTRG.14562	0	3	1	0	4	2	0	8	68	51	53	0	2
MSTRG.14563	97	166	105	464	423	448	149	294	774	1434	1643	560	6380
MSTRG.14564	687	912	1056	1198	1762	1291	619	886	407	823	846	12825	4105
MSTRG.14565	140	168	154	425	376	335	158	234	554	838	1023	1122	3854
MSTRG.14566	165	190	188	399	721	446	226	346	259	400	527	2706	2263
MSTRG.14567	61	74	74	211	378	210	250	370	42	51	60	1490	577
MSTRG.14568	99	65	73	616	1081	388	160	244	156	157	191	2406	766
MSTRG.14569	130	137	114	257	476	288	192	333	144	209	242	1841	1086
MSTRG.14570	130	499	111	1444	1122	796	146	1224	11733	16083	17679	5464	64761
MSTRG.14571	5	1	2	16	6	12	2	2	1	1	1	8	23
MSTRG.14572	1	0	0	0	0	0	0	2	86	72	75	0	0
MSTRG.14573	23	76	26	172	232	211	59	171	701	1576	1620	1555	4515
MSTRG.14574	0	0	0	0	0	0	0	0	1	0	0	0	0
MSTRG.14575	0	0	0	0	0	0	0	0	2	0	0	0	0
MSTRG.14576	59	56	66	238	302	233	77	135	132	236	241	1370	1720
MSTRG.14577	157	179	180	245	313	176	99	171	190	244	317	2089	980
MSTRG.14578	75	84	80	234	451	170	126	279	404	609	704	4971	1858
MSTRG.14579	92	153	137	231	548	174	89	236	662	868	1081	888	3038
MSTRG.14580	2989	3859	4612	920	690	1008	2330	3448	281	407	519	11100	7983
MSTRG.14581	2	7	17	35	41	65	8	22	35	64	76	1180	537
MSTRG.14582	367	506	521	1280	2410	1487	548	1102	721	1299	1563	4117	5380
MSTRG.14583	136	199	246	453	562	618	169	332	808	1221	1467	1310	7846
MSTRG.14584	2	0	0	42	52	53	0	9	113	124	154	32	91
MSTRG.14585	0	0	0	0	0	0	0	0	8	4	6	0	101
MSTRG.14586	315	369	361	523	580	435	748	998	1113	1462	1675	1921	6160
MSTRG.14587	3	8	0	4	0	1	0	86	1426	1105	1399	1	1967
MSTRG.14588	0	0	0	0	0	1	0	3	33	30	37	0	11
MSTRG.14589	1	1	1	55	9	14	0	0	10	15	10	9	96
MSTRG.14590	595	621	726	1591	2622	1599	738	1143	432	764	870	3217	3057
MSTRG.14591	1	2	0	4	10	1	0	2	89	81	82	0	32
MSTRG.14592	0	0	0	0	0	0	0	0	16	22	19	0	58
MSTRG.14593	377	339	393	20873	34629	16298	74319	128016	297	975	500	2625	53533
MSTRG.14594	0	0	0	0	3	0	0	0	0	0	0	0	0
MSTRG.14595	139	236	204	125	78	149	114	146	80	196	221	1168	1503
MSTRG.14596	677	585	582	1010	894	795	661	780	162	200	231	347	3207
MSTRG.14597	2	2	1	2	1	2	1	4	10	9	12	0	7
MSTRG.14598	4	16	1	0	1	2	0	14	1647	330	332	6	9704
MSTRG.14599	2	47	11	1	5	6	1	146	3007	1905	2202	11	15873
MSTRG.14600	1	2	1	103	11	69	1	24	143	178	212	63	1583
MSTRG.14601	0	6	0	0	0	2	0	22	506	492	536	0	172
MSTRG.14602	7	217	8	3	3	26	5	389	5123	6652	7837	10	33767
MSTRG.14603	0	0	0	1	0	0	0	0	0	0	0	0	2
MSTRG.14604	37954	43568	39602	163	16	13	7	116	14	10	13	17	9241
MSTRG.14605	66	53	59	198	234	186	99	223	517	787	958	2040	3176
MSTRG.14606	928	1217	1259	619	1000	598	342	641	573	946	1168	4525	6209
MSTRG.14607	433	442	520	1454	925	1090	387	860	1115	1591	1940	3809	12494
MSTRG.14608	420	405	519	1200	2762	1654	557	859	266	399	529	6832	6646
MSTRG.14609	700	620	660	2721	1368	2024	808	1329	413	460	640	4768	9430
MSTRG.14610	174	194	171	1437	1197	1137	197	548	339	587	644	3742	4321
MSTRG.14611	163	188	168	388	650	335	217	335	590	817	950	4564	3435
MSTRG.14612	208	371	276	775	1470	1848	598	988	940	1923	2222	4585	15019
MSTRG.14613	0	0	0	22	43	29	0	0	0	0	0	40	63
MSTRG.14614	274	207	230	1327	784	944	250	391	516	859	1020	3576	7540
MSTRG.14615	9	14	16	168	300	129	54	92	2	4	6	4085	5987
MSTRG.14616	295	338	498	318	582	520	364	448	139	215	246	1821	3925
MSTRG.14617	518	536	455	619	1161	489	254	556	2166	2870	3245	4430	12588
MSTRG.14618	115	129	164	2502	5125	2081	1566	2180	28	41	54	1214	5122
MSTRG.14619	3	14	23	3360	1443	2150	11	10	28	49	64	2537	8136
MSTRG.14620	145	137	168	2092	2108	916	120	221	104	158	248	10718	17022
MSTRG.14621	2	1	0	66	72	28	1	3	4	5	7	7	64
MSTRG.14622	0	1	5	229	327	253	2	0	0	0	6	1603	2241
MSTRG.14623	20	75	18	78	109	87	9	124	1558	1907	2108	1557	11042
MSTRG.14624	8	10	2	126	105	103	20	39	149	387	327	127	979
MSTRG.14625	156	143	168	806	638	646	253	424	221	391	436	6498	4603
MSTRG.14626	544	561	591	1109	889	940	546	869	240	444	535	4472	5089
MSTRG.14627	80	73	67	215	167	193	89	136	189	319	369	1630	1336
MSTRG.14628	0	0	0	31	41	30	1002	429	1	4	3	6	341
MSTRG.14629	2	0	0	0	0	0	0	17	119	147	189	1	769
MSTRG.14630	35	712	28	15	44	88	15	1671	26015	26879	31239	65	140205
MSTRG.14631	3	19	3	1	4	2	0	93	1331	1410	1604	1	1172
MSTRG.14632	298	154	180	1587	852	741	174	241	70	59	72	3026	2949
MSTRG.14633	3446	5367	7636	3949	3957	3382	5152	8168	1941	3355	3822	9226	31545
MSTRG.14634	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.14635	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.14636	0	0	0	1	4	0	0	1	45	39	40	0	5
MSTRG.14637	0	0	0	0	0	0	0	7	66	82	87	0	1
MSTRG.14638	2	6	1	0	3	1	0	10	166	293	284	0	789
MSTRG.14639	0	6	0	23	108	31	1	2	8	12	18	6	106
MSTRG.14640	13	178	5	1	13	21	4	409	5032	6112	7072	14	24880
MSTRG.14641	2	3	0	0	0	0	0	7	102	104	106	0	49
MSTRG.14642	3	4	5	510	376	493	53	23	36	69	92	332	1742
MSTRG.14643	0	2	0	0	0	1	0	2	76	79	91	0	426
MSTRG.14644	0	0	1	31	99	29	0	0	2	3	3	2	175
MSTRG.14645	6	4	8	579	281	452	2	1	14	12	13	287	1086
MSTRG.14646	0	3	0	50	192	89	2	1	7	10	7	6	45
MSTRG.14647	0	0	0	19	6	26	1	0	0	0	2	3	11
MSTRG.14648	311	279	462	882	950	1063	751	1290	260	438	594	2462	4915
MSTRG.14649	0	0	0	0	0	0	0	0	21	7	15	0	5
MSTRG.14650	1560	2276	1879	2405	4742	2201	14338	18948	213	338	337	4278	4641
MSTRG.14651	0	1	0	65	25	34	0	0	28	14	24	82	252
MSTRG.14652	67	1399	77	67	95	199	28	3237	46898	57876	61559	81	151492
MSTRG.14653	444	449	533	656	1050	747	450	778	414	860	934	3348	5042
MSTRG.14654	191	194	181	398	527	397	331	568	358	621	697	2094	2835
MSTRG.14655	149	294	290	736	1498	627	305	625	610	1040	1134	2550	4642
MSTRG.14656	917	1218	1383	1508	2006	1818	1065	1774	1491	2796	3499	5630	17619
MSTRG.14657	3	72	4	7	5	13	3	154	1843	2166	2587	9	10998
MSTRG.14658	0	2	0	1	0	0	0	14	289	184	201	0	733
MSTRG.14659	43	406	35	9	30	48	7	1487	19002	26816	32263	70	163734
MSTRG.14660	0	0	0	10	48	18	0	0	0	0	0	10	25
MSTRG.14661	0	0	1	45	29	44	0	0	0	5	2	18	78
MSTRG.14662	17	181	11	8	11	36	3	514	7876	8349	9767	22	39507
MSTRG.14663	115	1770	106	41	72	222	27	3928	54459	64009	78444	186	415983
MSTRG.14664	18	244	12	4	10	22	5	630	8697	9966	12290	30	71326
MSTRG.14665	1	0	0	5	4	3	0	30	323	408	448	4	2928
MSTRG.14666	0	0	0	2	0	0	0	10	79	83	89	0	90
MSTRG.14667	0	0	0	0	0	0	0	0	13	2	14	0	3
MSTRG.14668	1	4	11	826	2320	993	29	81	45	79	84	834	3799
MSTRG.14669	0	0	0	0	5	0	0	0	0	0	0	0	3
MSTRG.14670	59	61	64	566	545	377	114	154	12	11	6	772	2378
MSTRG.14671	1	7	33	4183	14006	6214	157	514	56	107	126	4612	16331
MSTRG.14672	11	120	11	4	4	21	3	273	4220	4483	5119	36	17102
MSTRG.14673	0	0	0	0	0	0	0	1	1	0	0	631	5
MSTRG.14674	0	0	0	0	0	0	0	2	18	6	19	0	1
MSTRG.14675	0	0	0	1	1	0	0	12	64	72	106	1	10
MSTRG.14676	84	141	144	121	288	173	156	249	79	226	261	892	983
MSTRG.14677	7	111	7	0	13	24	2	189	1459	3026	3247	8	6334
MSTRG.14678	0	0	0	0	0	0	0	3	8	12	14	1	382
MSTRG.14679	249	238	297	980	1166	1896	698	878	436	621	886	3452	15163
MSTRG.14680	3	40	4	2	4	2	1	54	507	909	1017	2	3192
MSTRG.14681	12100	20543	18611	65	27	19	4	124	10	20	9	4	1560
MSTRG.14682	3	3	2	134	253	207	1	0	5	3	8	90	312
MSTRG.14683	0	0	0	0	2	1	0	1	51	121	111	1	4
MSTRG.14684	13	22	78	4247	7084	5814	47	23	82	111	119	3028	4531
MSTRG.14685	477	670	635	1002	3111	1127	1906	3114	936	1397	1531	8424	6234
MSTRG.14686	476	205	329	1490	789	792	149	300	201	217	244	4198	3101
MSTRG.14687	3	2	3	5	6	2	0	14	106	167	160	14	231
MSTRG.14688	2	1	0	3	2	3	1	14	272	227	313	52	155
MSTRG.14689	195	224	199	499	558	563	207	396	503	864	1000	1984	5328
MSTRG.14690	2	0	0	15	12	3	0	0	0	0	0	8	4
MSTRG.14691	0	0	0	2	0	0	0	0	0	0	0	0	0
MSTRG.14692	4	6	6	30	3	10	6	10	6	10	13	137	118
MSTRG.14693	141	201	213	354	556	379	177	249	210	417	416	2731	3466
MSTRG.14694	692	797	900	868	1357	672	387	611	1002	1624	1681	62003	5800
MSTRG.14695	1210	1236	1367	8595	21513	10484	1992	3443	719	1356	2031	6465	18385
MSTRG.14696	184	370	252	1667	3194	781	209	422	1230	1770	1879	788	7739
MSTRG.14697	17	16	15	874	545	653	42	47	28	20	22	1004	1791
MSTRG.14698	261	431	459	544	1407	700	385	593	216	354	396	357	1370
MSTRG.14699	744	1067	809	1538	1521	1430	789	1745	10598	13512	16871	3971	154332
MSTRG.14700	402	335	424	3826	3751	5217	588	944	178	204	288	9749	19661
MSTRG.14701	355	561	494	772	740	998	658	1005	1470	2541	3009	4637	15864
MSTRG.14702	184	260	227	323	303	361	225	249	414	892	1017	2497	4448
MSTRG.14703	133	177	222	13962	21724	7701	2607	3858	2004	2572	2861	10354	18512
MSTRG.14704	484	532	575	1860	1710	1091	1936	2720	513	748	805	5868	6448
MSTRG.14705	3878	5233	4660	7122	9169	4656	4927	8070	8537	12615	13956	9342	51877
MSTRG.14706	37	20	16	104	47	34	10	27	92	62	84	267	833
MSTRG.14707	1612	2034	2739	2262	3128	2218	2596	4392	2843	4635	5185	17976	22075
